OrderID,OrderDate,ShippingDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit
ORD-000224,2023-12-16 10:00:00,2023-12-22 10:00:00,CUST-0640,PROD-0025,6,0.0,2210.28,885.9
ORD-000225,2023-10-09 17:00:00,2023-10-12 17:00:00,CUST-0560,PROD-0056,5,0.05,3847.21,1592.36
ORD-000226,2023-12-31 22:00:00,2024-01-06 22:00:00,CUST-0866,PROD-0158,3,0.1,1379.43,762.72
ORD-000227,2023-09-18 07:00:00,2023-09-19 07:00:00,CUST-0886,PROD-0185,4,0.05,1887.95,947.75
ORD-000228,2023-05-02 15:00:00,2023-05-03 15:00:00,CUST-0222,PROD-0137,6,0.1,2931.34,1236.4
ORD-000229,2023-08-28 17:00:00,2023-08-30 17:00:00,CUST-0709,PROD-0065,10,0.0,5078.2,2255.7
ORD-000230,2023-02-03 09:00:00,2023-02-07 09:00:00,CUST-0724,PROD-0058,8,0.2,5933.44,1820.0
ORD-000231,2023-07-29 18:00:00,2023-07-30 18:00:00,CUST-0030,PROD-0163,3,0.1,888.52,519.64
ORD-000232,2023-11-25 02:00:00,2023-11-29 02:00:00,CUST-0162,PROD-0062,8,0.1,5037.34,2131.66
ORD-000233,2023-03-07 17:00:00,2023-03-13 17:00:00,CUST-0073,PROD-0164,10,0.05,8386.7,5092.4
ORD-000234,2023-03-08 13:00:00,2023-03-13 13:00:00,CUST-0614,PROD-0057,1,0.0,655.62,352.61
ORD-000235,2023-09-23 04:00:00,2023-09-26 04:00:00,CUST-0639,PROD-0063,3,0.05,465.26,274.73
ORD-000236,2023-06-15 22:00:00,2023-06-17 22:00:00,CUST-0462,PROD-0135,6,0.1,4634.06,1906.76
ORD-000237,2023-02-10 08:00:00,2023-02-12 08:00:00,CUST-0395,PROD-0083,9,0.1,5167.31,2016.41
ORD-000238,2023-03-06 20:00:00,2023-03-09 20:00:00,CUST-0528,PROD-0039,10,0.0,7345.9,3343.8
ORD-000239,2023-09-15 20:00:00,2023-09-17 20:00:00,CUST-0147,PROD-0002,10,0.05,7021.54,3303.74
ORD-000240,2023-03-29 21:00:00,2023-04-03 21:00:00,CUST-0052,PROD-0020,10,0.1,7412.22,2952.42
ORD-000241,2023-10-16 01:00:00,2023-10-23 01:00:00,CUST-0539,PROD-0080,1,0.0,744.99,486.75
ORD-000242,2023-01-24 20:00:00,2023-01-31 20:00:00,CUST-0859,PROD-0010,10,0.1,7281.54,3083.14
ORD-000243,2023-11-30 06:00:00,2023-12-07 06:00:00,CUST-0623,PROD-0127,10,0.2,3644.56,1250.36
ORD-000244,2023-11-13 20:00:00,2023-11-14 20:00:00,CUST-0990,PROD-0168,8,0.1,3754.51,2263.87
ORD-000245,2023-11-25 09:00:00,2023-11-29 09:00:00,CUST-0663,PROD-0106,4,0.2,1185.86,710.06
ORD-000246,2023-06-02 14:00:00,2023-06-03 14:00:00,CUST-0014,PROD-0016,1,0.05,357.66,221.05
ORD-000247,2023-08-14 13:00:00,2023-08-18 13:00:00,CUST-0540,PROD-0007,8,0.05,5328.82,3073.46
ORD-000248,2023-06-24 19:00:00,2023-06-26 19:00:00,CUST-0718,PROD-0088,6,0.1,845.69,527.87
ORD-000249,2023-06-26 12:00:00,2023-06-28 12:00:00,CUST-0102,PROD-0038,6,0.0,404.1,176.4
ORD-000250,2023-06-13 07:00:00,2023-06-17 07:00:00,CUST-0726,PROD-0082,2,0.1,918.63,535.53
ORD-000251,2023-08-19 07:00:00,2023-08-21 07:00:00,CUST-0527,PROD-0018,2,0.0,343.54,201.38
ORD-000252,2023-05-29 12:00:00,2023-06-05 12:00:00,CUST-0928,PROD-0174,10,0.2,2866.32,1303.72
ORD-000253,2023-05-08 05:00:00,2023-05-15 05:00:00,CUST-0775,PROD-0156,6,0.1,4360.34,1749.62
ORD-000254,2023-04-08 05:00:00,2023-04-12 05:00:00,CUST-0051,PROD-0162,9,0.2,3385.66,1067.71
ORD-000255,2023-09-13 09:00:00,2023-09-17 09:00:00,CUST-0823,PROD-0062,1,0.0,699.63,336.42
ORD-000256,2023-07-21 16:00:00,2023-07-25 16:00:00,CUST-0658,PROD-0144,4,0.05,1267.6,562.6
ORD-000257,2023-10-26 11:00:00,2023-10-27 11:00:00,CUST-0374,PROD-0111,1,0.1,557.42,315.69
ORD-000258,2023-09-11 19:00:00,2023-09-18 19:00:00,CUST-0141,PROD-0067,8,0.1,4313.38,1904.74
ORD-000259,2023-10-02 00:00:00,2023-10-09 00:00:00,CUST-0178,PROD-0187,2,0.2,1590.37,923.33
ORD-000260,2023-03-10 08:00:00,2023-03-16 08:00:00,CUST-0259,PROD-0098,6,0.2,1107.31,417.97
ORD-000261,2023-07-07 01:00:00,2023-07-11 01:00:00,CUST-0174,PROD-0062,1,0.05,664.65,301.44
ORD-000262,2023-07-05 17:00:00,2023-07-08 17:00:00,CUST-0619,PROD-0170,2,0.2,1039.1,458.18
ORD-000263,2023-09-16 14:00:00,2023-09-23 14:00:00,CUST-0417,PROD-0056,9,0.1,6560.51,2501.78
ORD-000264,2023-11-16 21:00:00,2023-11-21 21:00:00,CUST-0659,PROD-0126,2,0.05,1581.29,808.35
ORD-000265,2023-02-19 12:00:00,2023-02-22 12:00:00,CUST-0823,PROD-0140,6,0.1,4547.34,1637.76
ORD-000266,2023-03-15 06:00:00,2023-03-20 06:00:00,CUST-0508,PROD-0098,9,0.2,1660.97,626.96
ORD-000267,2023-09-14 01:00:00,2023-09-15 01:00:00,CUST-0212,PROD-0057,1,0.05,622.84,319.83
ORD-000268,2024-01-01 10:00:00,2024-01-08 10:00:00,CUST-0661,PROD-0163,8,0.2,2106.11,1122.43
ORD-000269,2023-03-18 19:00:00,2023-03-23 19:00:00,CUST-0686,PROD-0170,3,0.1,1753.49,882.11
ORD-000270,2023-11-10 10:00:00,2023-11-12 10:00:00,CUST-0444,PROD-0004,7,0.1,1514.08,705.58
ORD-000271,2023-10-31 10:00:00,2023-11-05 10:00:00,CUST-0022,PROD-0190,9,0.2,4417.42,1534.9
ORD-000272,2023-12-29 18:00:00,2024-01-01 18:00:00,CUST-0164,PROD-0144,8,0.0,2668.64,1258.64
ORD-000273,2023-07-08 10:00:00,2023-07-14 10:00:00,CUST-0560,PROD-0092,2,0.2,1482.42,794.92
ORD-000274,2023-10-26 09:00:00,2023-11-02 09:00:00,CUST-0811,PROD-0088,1,0.2,125.29,72.32
ORD-000275,2023-05-16 20:00:00,2023-05-23 20:00:00,CUST-0409,PROD-0012,10,0.05,7895.54,3860.04
ORD-000276,2023-01-27 18:00:00,2023-01-31 18:00:00,CUST-0217,PROD-0179,3,0.2,881.45,450.98
ORD-000277,2023-03-17 21:00:00,2023-03-19 21:00:00,CUST-0957,PROD-0082,1,0.0,510.35,318.8
ORD-000278,2023-04-08 00:00:00,2023-04-12 00:00:00,CUST-0083,PROD-0084,6,0.2,1633.06,940.54
ORD-000279,2023-03-19 13:00:00,2023-03-25 13:00:00,CUST-0826,PROD-0048,4,0.2,1660.83,864.59
ORD-000280,2023-09-14 19:00:00,2023-09-18 19:00:00,CUST-0745,PROD-0075,1,0.05,837.96,340.67
ORD-000281,2023-09-23 06:00:00,2023-09-28 06:00:00,CUST-0503,PROD-0151,6,0.2,3692.3,2075.36
ORD-000282,2023-09-27 12:00:00,2023-09-30 12:00:00,CUST-0018,PROD-0008,3,0.2,2298.34,1146.37
ORD-000283,2023-09-30 10:00:00,2023-10-05 10:00:00,CUST-0026,PROD-0093,6,0.1,4766.04,3138.0
ORD-000284,2023-11-09 15:00:00,2023-11-11 15:00:00,CUST-0745,PROD-0011,4,0.1,3504.17,1893.97
ORD-000285,2023-10-13 09:00:00,2023-10-15 09:00:00,CUST-0038,PROD-0045,5,0.1,1046.03,579.48
ORD-000286,2023-12-27 06:00:00,2024-01-02 06:00:00,CUST-0672,PROD-0041,8,0.1,1961.35,737.19
ORD-000287,2023-09-03 11:00:00,2023-09-08 11:00:00,CUST-0823,PROD-0006,5,0.1,2046.24,1174.39
ORD-000288,2023-03-04 18:00:00,2023-03-10 18:00:00,CUST-0617,PROD-0131,9,0.2,1058.33,569.72
ORD-000289,2023-07-22 11:00:00,2023-07-29 11:00:00,CUST-0434,PROD-0137,3,0.1,1465.67,618.2
ORD-000290,2023-01-22 09:00:00,2023-01-28 09:00:00,CUST-0762,PROD-0189,2,0.1,1550.81,522.09
ORD-000291,2023-08-15 20:00:00,2023-08-18 20:00:00,CUST-0518,PROD-0193,8,0.05,5262.85,2819.89
ORD-000292,2023-04-14 17:00:00,2023-04-17 17:00:00,CUST-0178,PROD-0112,9,0.1,2517.8,1502.15
ORD-000293,2023-03-12 03:00:00,2023-03-17 03:00:00,CUST-0924,PROD-0192,10,0.05,5286.46,3355.76
ORD-000294,2023-05-05 01:00:00,2023-05-11 01:00:00,CUST-0880,PROD-0141,9,0.05,313.78,175.63
ORD-000295,2023-11-23 07:00:00,2023-11-24 07:00:00,CUST-0684,PROD-0165,2,0.2,548.85,241.29
ORD-000296,2023-06-19 22:00:00,2023-06-23 22:00:00,CUST-0807,PROD-0030,2,0.05,1301.29,669.69
ORD-000297,2023-01-03 17:00:00,2023-01-05 17:00:00,CUST-0287,PROD-0127,7,0.2,2551.19,875.25
ORD-000298,2023-09-02 20:00:00,2023-09-04 20:00:00,CUST-0082,PROD-0113,5,0.1,2961.72,1515.42
ORD-000299,2023-05-27 20:00:00,2023-05-28 20:00:00,CUST-0030,PROD-0176,2,0.05,1416.36,543.8
ORD-000300,2023-10-01 23:00:00,2023-10-07 23:00:00,CUST-0443,PROD-0037,1,0.05,835.93,352.41
ORD-000301,2023-08-02 05:00:00,2023-08-03 05:00:00,CUST-0682,PROD-0085,7,0.2,4165.39,1741.64
ORD-000302,2023-04-06 23:00:00,2023-04-13 23:00:00,CUST-0784,PROD-0011,5,0.0,4866.9,2854.15
ORD-000303,2023-01-05 09:00:00,2023-01-10 09:00:00,CUST-0275,PROD-0019,10,0.0,2274.2,1370.7
ORD-000304,2023-06-21 09:00:00,2023-06-25 09:00:00,CUST-0098,PROD-0035,9,0.2,2737.22,1544.9
ORD-000305,2023-03-10 16:00:00,2023-03-14 16:00:00,CUST-0697,PROD-0013,5,0.05,3360.77,2250.82
ORD-000306,2023-02-27 10:00:00,2023-03-01 10:00:00,CUST-0309,PROD-0194,8,0.1,2125.58,1216.7
ORD-000307,2023-04-06 00:00:00,2023-04-12 00:00:00,CUST-0071,PROD-0123,6,0.1,2537.46,1220.16
ORD-000308,2023-10-18 21:00:00,2023-10-25 21:00:00,CUST-0022,PROD-0192,4,0.05,2114.59,1342.31
ORD-000309,2023-11-09 20:00:00,2023-11-13 20:00:00,CUST-0777,PROD-0150,7,0.1,3580.48,2126.86
ORD-000310,2023-02-14 12:00:00,2023-02-20 12:00:00,CUST-0482,PROD-0112,2,0.05,590.6,364.9
ORD-000311,2023-03-13 15:00:00,2023-03-16 15:00:00,CUST-0463,PROD-0077,4,0.0,2462.24,994.32
ORD-000312,2023-05-14 12:00:00,2023-05-16 12:00:00,CUST-0798,PROD-0089,8,0.1,6479.93,2600.33
ORD-000313,2023-06-18 09:00:00,2023-06-23 09:00:00,CUST-0432,PROD-0130,10,0.0,2790.0,1685.4
ORD-000314,2023-05-14 20:00:00,2023-05-17 20:00:00,CUST-0798,PROD-0023,4,0.0,605.76,398.64
ORD-000315,2023-12-08 03:00:00,2023-12-12 03:00:00,CUST-0031,PROD-0066,5,0.05,4565.56,3008.31
ORD-000316,2023-07-27 21:00:00,2023-08-01 21:00:00,CUST-0514,PROD-0174,5,0.0,1791.45,1010.15
ORD-000317,2023-11-24 09:00:00,2023-11-27 09:00:00,CUST-0233,PROD-0105,10,0.05,2490.71,1146.71
ORD-000318,2023-04-23 04:00:00,2023-04-27 04:00:00,CUST-0735,PROD-0116,3,0.2,820.42,260.98
ORD-000319,2023-11-07 11:00:00,2023-11-11 11:00:00,CUST-0214,PROD-0125,9,0.2,4316.4,1160.01
ORD-000320,2023-10-03 21:00:00,2023-10-10 21:00:00,CUST-0723,PROD-0123,4,0.05,1785.62,907.42
ORD-000321,2023-12-15 19:00:00,2023-12-22 19:00:00,CUST-0412,PROD-0138,2,0.2,789.36,412.56
ORD-000322,2023-09-28 22:00:00,2023-10-01 22:00:00,CUST-0080,PROD-0059,2,0.0,981.56,624.16
ORD-000323,2023-02-01 17:00:00,2023-02-06 17:00:00,CUST-0129,PROD-0173,4,0.05,1331.22,491.86
ORD-000324,2023-03-26 10:00:00,2023-04-02 10:00:00,CUST-0976,PROD-0160,9,0.2,5113.73,2360.99
ORD-000325,2023-03-01 21:00:00,2023-03-03 21:00:00,CUST-0914,PROD-0060,10,0.2,1383.92,863.82
ORD-000326,2023-02-16 16:00:00,2023-02-20 16:00:00,CUST-0056,PROD-0133,1,0.2,437.75,205.34
ORD-000327,2023-03-09 16:00:00,2023-03-13 16:00:00,CUST-0991,PROD-0044,8,0.0,3549.76,1933.68
ORD-000328,2023-10-14 14:00:00,2023-10-20 14:00:00,CUST-0302,PROD-0067,5,0.0,2995.4,1490.0
ORD-000329,2023-07-22 08:00:00,2023-07-29 08:00:00,CUST-0162,PROD-0044,1,0.05,421.53,219.52
ORD-000330,2023-10-24 02:00:00,2023-10-25 02:00:00,CUST-0116,PROD-0021,7,0.1,475.84,172.39
ORD-000331,2023-12-25 02:00:00,2023-12-30 02:00:00,CUST-0765,PROD-0178,1,0.0,980.71,441.53
ORD-000332,2023-08-30 01:00:00,2023-09-02 01:00:00,CUST-0648,PROD-0156,7,0.05,5369.68,2323.84
ORD-000333,2023-03-11 20:00:00,2023-03-17 20:00:00,CUST-0101,PROD-0047,7,0.1,1490.9,543.94
ORD-000334,2023-07-15 14:00:00,2023-07-22 14:00:00,CUST-0777,PROD-0001,7,0.2,194.66,101.56
ORD-000335,2023-02-11 21:00:00,2023-02-17 21:00:00,CUST-0380,PROD-0088,9,0.05,1339.02,862.29
ORD-000336,2023-12-01 11:00:00,2023-12-02 11:00:00,CUST-0006,PROD-0019,3,0.2,545.81,274.76
ORD-000337,2023-09-28 04:00:00,2023-10-04 04:00:00,CUST-0254,PROD-0091,4,0.0,3129.28,1360.48
ORD-000338,2023-01-12 09:00:00,2023-01-16 09:00:00,CUST-0612,PROD-0180,9,0.2,974.3,592.34
ORD-000339,2023-09-30 12:00:00,2023-10-07 12:00:00,CUST-0709,PROD-0137,4,0.05,2062.79,932.83
ORD-000340,2023-08-24 11:00:00,2023-08-26 11:00:00,CUST-0406,PROD-0173,5,0.05,1664.02,614.82
ORD-000341,2023-02-27 01:00:00,2023-03-06 01:00:00,CUST-0336,PROD-0159,7,0.0,801.36,329.98
ORD-000342,2023-05-04 06:00:00,2023-05-05 06:00:00,CUST-0933,PROD-0177,2,0.0,399.26,191.02
ORD-000343,2023-08-17 19:00:00,2023-08-23 19:00:00,CUST-0067,PROD-0113,1,0.05,625.25,335.99
ORD-000344,2023-01-23 12:00:00,2023-01-27 12:00:00,CUST-0357,PROD-0035,4,0.05,1444.65,914.73
ORD-000345,2023-01-29 04:00:00,2023-02-03 04:00:00,CUST-0306,PROD-0030,5,0.05,3253.23,1674.23
ORD-000346,2023-10-22 10:00:00,2023-10-27 10:00:00,CUST-0789,PROD-0074,10,0.1,4880.34,2430.64
ORD-000347,2023-05-02 09:00:00,2023-05-04 09:00:00,CUST-0324,PROD-0026,9,0.05,855.0,572.31
ORD-000348,2023-07-31 09:00:00,2023-08-03 09:00:00,CUST-0049,PROD-0042,1,0.05,883.14,393.62
ORD-000349,2023-11-17 21:00:00,2023-11-21 21:00:00,CUST-0680,PROD-0071,9,0.2,1773.36,845.19
ORD-000350,2023-01-25 11:00:00,2023-01-31 11:00:00,CUST-0492,PROD-0196,7,0.1,4186.79,1488.15
ORD-000351,2023-12-23 13:00:00,2023-12-27 13:00:00,CUST-0115,PROD-0117,3,0.1,627.45,376.65
ORD-000352,2023-07-12 05:00:00,2023-07-19 05:00:00,CUST-0077,PROD-0020,9,0.2,5929.78,1915.96
ORD-000353,2023-05-04 07:00:00,2023-05-07 07:00:00,CUST-0618,PROD-0197,3,0.2,1317.89,503.63
ORD-000354,2023-01-30 17:00:00,2023-02-03 17:00:00,CUST-0928,PROD-0006,7,0.05,3023.89,1803.3
ORD-000355,2023-07-18 07:00:00,2023-07-21 07:00:00,CUST-0584,PROD-0028,4,0.1,1407.31,658.67
ORD-000356,2023-11-28 02:00:00,2023-12-02 02:00:00,CUST-0244,PROD-0056,6,0.0,4859.64,2153.82
ORD-000357,2023-10-02 23:00:00,2023-10-09 23:00:00,CUST-0486,PROD-0063,4,0.0,653.0,398.96
ORD-000358,2023-05-18 12:00:00,2023-05-24 12:00:00,CUST-0796,PROD-0162,10,0.0,4702.3,2126.8
ORD-000359,2023-02-07 06:00:00,2023-02-14 06:00:00,CUST-0271,PROD-0085,10,0.05,7066.29,3603.79
ORD-000360,2023-09-03 06:00:00,2023-09-10 06:00:00,CUST-0888,PROD-0074,6,0.1,2928.2,1458.38
ORD-000361,2023-01-08 06:00:00,2023-01-10 06:00:00,CUST-0729,PROD-0145,2,0.2,1207.18,377.88
ORD-000362,2023-05-05 22:00:00,2023-05-10 22:00:00,CUST-0050,PROD-0100,4,0.2,2064.22,980.74
ORD-000363,2023-05-03 17:00:00,2023-05-06 17:00:00,CUST-0406,PROD-0140,5,0.2,3368.4,943.75
ORD-000364,2023-08-27 17:00:00,2023-09-02 17:00:00,CUST-0721,PROD-0010,6,0.1,4368.92,1849.88
ORD-000365,2023-05-14 11:00:00,2023-05-19 11:00:00,CUST-0661,PROD-0116,8,0.2,2187.78,695.94
ORD-000366,2023-02-20 23:00:00,2023-02-24 23:00:00,CUST-0335,PROD-0166,6,0.05,2808.22,1606.78
ORD-000367,2023-07-09 10:00:00,2023-07-13 10:00:00,CUST-0645,PROD-0011,1,0.05,924.71,522.16
ORD-000368,2023-03-16 00:00:00,2023-03-19 00:00:00,CUST-0547,PROD-0118,9,0.2,1817.21,812.0
ORD-000369,2023-06-01 04:00:00,2023-06-03 04:00:00,CUST-0526,PROD-0116,6,0.05,1948.49,829.61
ORD-000370,2023-07-14 18:00:00,2023-07-21 18:00:00,CUST-0746,PROD-0052,4,0.2,1334.37,401.73
ORD-000371,2023-10-09 20:00:00,2023-10-15 20:00:00,CUST-0452,PROD-0175,6,0.1,1286.44,548.32
ORD-000372,2023-09-08 23:00:00,2023-09-14 23:00:00,CUST-0101,PROD-0063,8,0.2,1044.8,536.72
ORD-000373,2023-03-28 23:00:00,2023-04-04 23:00:00,CUST-0320,PROD-0163,6,0.05,1875.76,1138.0
ORD-000374,2023-03-13 23:00:00,2023-03-18 23:00:00,CUST-0100,PROD-0166,8,0.05,3744.29,2142.37
ORD-000375,2023-10-05 20:00:00,2023-10-06 20:00:00,CUST-0723,PROD-0142,9,0.0,837.99,478.8
ORD-000376,2023-02-08 21:00:00,2023-02-09 21:00:00,CUST-0372,PROD-0193,1,0.2,553.98,248.61
ORD-000377,2023-03-12 20:00:00,2023-03-14 20:00:00,CUST-0524,PROD-0124,2,0.05,269.82,145.02
ORD-000378,2023-01-05 06:00:00,2023-01-10 06:00:00,CUST-0038,PROD-0195,8,0.1,4971.67,1783.35
ORD-000379,2023-01-31 19:00:00,2023-02-06 19:00:00,CUST-0683,PROD-0078,10,0.2,141.92,45.22
ORD-000380,2023-12-04 15:00:00,2023-12-05 15:00:00,CUST-0389,PROD-0018,1,0.2,137.42,66.34
ORD-000381,2023-01-07 00:00:00,2023-01-12 00:00:00,CUST-0387,PROD-0180,5,0.1,608.94,396.74
ORD-000382,2023-01-09 16:00:00,2023-01-16 16:00:00,CUST-0671,PROD-0176,7,0.05,4957.24,1903.28
ORD-000383,2023-02-24 03:00:00,2023-03-01 03:00:00,CUST-0509,PROD-0139,3,0.05,1125.66,532.41
ORD-000384,2023-04-09 19:00:00,2023-04-14 19:00:00,CUST-0245,PROD-0175,5,0.1,1072.04,456.94
ORD-000385,2023-05-17 12:00:00,2023-05-18 12:00:00,CUST-0167,PROD-0124,6,0.2,681.65,307.25
ORD-000386,2023-08-24 18:00:00,2023-08-26 18:00:00,CUST-0489,PROD-0003,4,0.1,2140.52,1404.32
ORD-000387,2023-12-17 02:00:00,2023-12-23 02:00:00,CUST-0285,PROD-0022,1,0.0,220.5,121.33
ORD-000388,2023-07-27 12:00:00,2023-07-31 12:00:00,CUST-0737,PROD-0111,9,0.2,4459.39,2283.82
ORD-000389,2023-01-29 20:00:00,2023-01-30 20:00:00,CUST-0905,PROD-0018,3,0.0,515.31,302.07
ORD-000390,2023-09-13 13:00:00,2023-09-19 13:00:00,CUST-0581,PROD-0120,6,0.0,2996.58,1878.3
ORD-000391,2023-09-28 01:00:00,2023-09-30 01:00:00,CUST-0511,PROD-0102,4,0.2,1871.3,479.38
ORD-000392,2023-05-19 01:00:00,2023-05-20 01:00:00,CUST-0567,PROD-0109,5,0.0,3501.2,1868.5
ORD-000393,2023-04-02 10:00:00,2023-04-03 10:00:00,CUST-0270,PROD-0048,4,0.05,1972.24,1176.0
ORD-000394,2023-12-31 12:00:00,2024-01-01 12:00:00,CUST-0320,PROD-0134,5,0.05,1879.0,828.85
ORD-000395,2023-10-16 07:00:00,2023-10-21 07:00:00,CUST-0290,PROD-0008,7,0.1,6033.13,3345.2
ORD-000396,2023-07-16 23:00:00,2023-07-18 23:00:00,CUST-0421,PROD-0129,2,0.1,507.33,325.11
ORD-000397,2023-01-28 03:00:00,2023-02-01 03:00:00,CUST-0433,PROD-0159,4,0.0,457.92,188.56
ORD-000398,2023-06-24 19:00:00,2023-07-01 19:00:00,CUST-0655,PROD-0099,10,0.2,2286.56,1369.56
ORD-000399,2023-06-17 00:00:00,2023-06-23 00:00:00,CUST-0247,PROD-0038,5,0.2,269.4,79.65
ORD-000400,2023-09-09 07:00:00,2023-09-12 07:00:00,CUST-0237,PROD-0094,9,0.2,5648.83,2658.4
ORD-000401,2023-08-10 05:00:00,2023-08-16 05:00:00,CUST-0981,PROD-0065,10,0.2,4062.56,1240.06
ORD-000402,2023-02-13 19:00:00,2023-02-16 19:00:00,CUST-0620,PROD-0007,4,0.0,2804.64,1676.96
ORD-000403,2023-02-12 08:00:00,2023-02-14 08:00:00,CUST-0861,PROD-0129,7,0.05,1874.3,1236.53
ORD-000404,2023-07-19 10:00:00,2023-07-22 10:00:00,CUST-0603,PROD-0002,2,0.0,1478.22,734.66
ORD-000405,2023-01-03 09:00:00,2023-01-07 09:00:00,CUST-0637,PROD-0138,6,0.1,2664.09,1533.69
ORD-000406,2023-02-22 04:00:00,2023-02-23 04:00:00,CUST-0591,PROD-0145,3,0.2,1810.78,566.83
ORD-000407,2023-08-18 17:00:00,2023-08-23 17:00:00,CUST-0172,PROD-0133,9,0.2,3939.77,1848.08
ORD-000408,2023-02-22 00:00:00,2023-02-23 00:00:00,CUST-0158,PROD-0033,6,0.0,3075.6,2054.76
ORD-000409,2023-11-02 19:00:00,2023-11-09 19:00:00,CUST-0580,PROD-0100,6,0.2,3096.34,1471.12
ORD-000410,2023-01-07 09:00:00,2023-01-11 09:00:00,CUST-0355,PROD-0062,7,0.0,4897.41,2354.94
ORD-000411,2023-10-14 07:00:00,2023-10-19 07:00:00,CUST-0157,PROD-0064,9,0.05,6416.78,4274.6
ORD-000412,2023-12-17 12:00:00,2023-12-19 12:00:00,CUST-0981,PROD-0086,3,0.1,326.05,114.64
ORD-000413,2023-06-04 08:00:00,2023-06-08 08:00:00,CUST-0560,PROD-0043,3,0.0,2147.46,1246.17
ORD-000414,2023-03-27 13:00:00,2023-03-30 13:00:00,CUST-0880,PROD-0070,7,0.1,3323.56,1180.16
ORD-000415,2023-09-05 02:00:00,2023-09-08 02:00:00,CUST-0317,PROD-0148,5,0.05,3594.28,1381.38
ORD-000416,2023-11-17 15:00:00,2023-11-22 15:00:00,CUST-0588,PROD-0013,10,0.05,6721.54,4501.64
ORD-000417,2023-08-23 03:00:00,2023-08-25 03:00:00,CUST-0795,PROD-0158,5,0.0,2554.5,1526.65
ORD-000418,2023-07-22 10:00:00,2023-07-29 10:00:00,CUST-0347,PROD-0190,10,0.2,4908.24,1705.44
ORD-000419,2023-06-18 14:00:00,2023-06-21 14:00:00,CUST-0700,PROD-0131,7,0.05,977.48,597.45
ORD-000420,2023-06-03 10:00:00,2023-06-08 10:00:00,CUST-0748,PROD-0163,4,0.2,1053.06,561.22
ORD-000421,2023-06-10 05:00:00,2023-06-14 05:00:00,CUST-0911,PROD-0167,6,0.1,1549.04,724.88
ORD-000422,2023-12-22 20:00:00,2023-12-26 20:00:00,CUST-0844,PROD-0113,10,0.05,6252.52,3359.92
ORD-000423,2023-06-16 12:00:00,2023-06-19 12:00:00,CUST-0075,PROD-0017,7,0.1,3862.15,2354.42
ORD-000424,2023-02-28 18:00:00,2023-03-02 18:00:00,CUST-0769,PROD-0075,10,0.05,8379.57,3406.67
ORD-000425,2023-12-16 17:00:00,2023-12-17 17:00:00,CUST-0065,PROD-0112,8,0.05,2362.38,1459.58
ORD-000426,2023-08-13 09:00:00,2023-08-20 09:00:00,CUST-0123,PROD-0073,2,0.2,741.92,185.92
ORD-000427,2023-12-11 15:00:00,2023-12-13 15:00:00,CUST-0618,PROD-0045,5,0.05,1104.14,637.59
ORD-000428,2023-05-10 21:00:00,2023-05-12 21:00:00,CUST-0606,PROD-0140,7,0.2,4715.76,1321.25
ORD-000429,2023-02-07 14:00:00,2023-02-12 14:00:00,CUST-0503,PROD-0017,8,0.2,3923.46,2200.34
ORD-000430,2023-10-01 16:00:00,2023-10-08 16:00:00,CUST-0444,PROD-0044,7,0.0,3106.04,1691.97
ORD-000431,2023-07-04 22:00:00,2023-07-11 22:00:00,CUST-0020,PROD-0101,9,0.0,8458.56,5628.33
ORD-000432,2023-02-25 07:00:00,2023-03-03 07:00:00,CUST-0154,PROD-0117,6,0.05,1324.62,823.02
ORD-000433,2023-11-28 19:00:00,2023-11-29 19:00:00,CUST-0385,PROD-0168,10,0.2,4171.68,2308.38
ORD-000434,2023-06-19 13:00:00,2023-06-20 13:00:00,CUST-0707,PROD-0181,1,0.0,700.44,463.77
ORD-000435,2023-05-13 07:00:00,2023-05-18 07:00:00,CUST-0167,PROD-0198,9,0.05,689.98,435.91
ORD-000436,2023-08-17 11:00:00,2023-08-21 11:00:00,CUST-0082,PROD-0151,8,0.05,5846.15,3690.23
ORD-000437,2023-06-26 00:00:00,2023-06-30 00:00:00,CUST-0140,PROD-0006,2,0.1,818.5,469.76
ORD-000438,2023-08-01 02:00:00,2023-08-02 02:00:00,CUST-0029,PROD-0015,3,0.1,770.01,350.19
ORD-000439,2023-06-09 10:00:00,2023-06-13 10:00:00,CUST-0769,PROD-0157,4,0.2,1131.94,525.62
ORD-000440,2023-06-28 15:00:00,2023-06-29 15:00:00,CUST-0915,PROD-0062,8,0.2,4477.63,1571.95
ORD-000441,2023-06-13 02:00:00,2023-06-16 02:00:00,CUST-0921,PROD-0037,1,0.0,879.93,396.41
ORD-000442,2023-01-12 10:00:00,2023-01-18 10:00:00,CUST-0726,PROD-0017,2,0.05,1164.78,734.0
ORD-000443,2023-05-05 16:00:00,2023-05-07 16:00:00,CUST-0815,PROD-0124,9,0.05,1214.19,652.59
ORD-000444,2023-06-19 17:00:00,2023-06-23 17:00:00,CUST-0543,PROD-0073,8,0.05,3524.12,1300.12
ORD-000445,2023-07-27 20:00:00,2023-07-29 20:00:00,CUST-0901,PROD-0137,3,0.2,1302.82,455.35
ORD-000446,2023-07-22 00:00:00,2023-07-28 00:00:00,CUST-0634,PROD-0195,10,0.05,6559.84,2574.44
ORD-000447,2023-08-19 18:00:00,2023-08-23 18:00:00,CUST-0076,PROD-0022,7,0.0,1543.5,849.31
